video,video_index,material,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,bbox_x,bbox_y,bbox_w,bbox_h,roi_x1,roi_y1,roi_x2,roi_y2,delta_x,delta_y,tracking_status
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,911,15.183,486,180,475,172,21,20,336,30,636,330,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,912,15.2,484,182,472,174,21,20,334,32,634,332,-2,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,913,15.217,484,181,472,173,21,20,334,31,634,331,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,914,15.233,485,181,474,173,21,20,335,31,635,331,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,915,15.25,486,182,475,174,21,20,336,32,636,332,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,916,15.267,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,917,15.283,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,918,15.3,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,919,15.317,487,182,476,174,21,20,337,32,637,332,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,920,15.333,487,182,476,174,21,20,337,32,637,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,921,15.35,486,182,475,174,21,20,336,32,636,332,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,922,15.367,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,923,15.383,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,924,15.4,486,182,475,174,21,20,336,32,636,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,925,15.417,488,181,478,172,21,20,338,31,638,331,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,926,15.433,488,181,478,173,21,20,338,31,638,331,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,927,15.45,483,182,472,174,21,20,333,32,633,332,-5,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,928,15.467,484,182,472,174,21,20,334,32,634,332,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,929,15.483,484,182,472,174,21,20,334,32,634,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,930,15.5,483,182,472,174,21,20,333,32,633,332,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,931,15.517,484,183,473,175,21,20,334,33,634,333,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,932,15.533,482,182,470,174,21,20,332,32,632,332,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,933,15.55,482,182,470,173,21,20,332,32,632,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,934,15.567,483,182,472,173,21,20,333,32,633,332,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,935,15.583,483,181,471,172,21,20,333,31,633,331,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,936,15.6,483,180,471,170,21,20,333,30,633,330,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,937,15.617,483,180,471,170,21,20,333,30,633,330,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,938,15.633,480,180,467,171,21,20,330,30,630,330,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,939,15.65,481,180,469,171,21,20,331,30,631,330,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,940,15.667,480,180,468,170,21,20,330,30,630,330,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,941,15.683,480,179,468,169,21,20,330,29,630,329,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,942,15.7,482,179,470,169,21,20,332,29,632,329,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,943,15.717,482,180,470,170,21,20,332,30,632,330,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,944,15.733,482,180,470,170,21,20,332,30,632,330,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,945,15.75,481,179,469,169,21,20,331,29,631,329,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,946,15.767,480,184,470,176,21,20,330,34,630,334,-1,5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,947,15.783,481,184,470,176,21,20,331,34,631,334,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,948,15.8,477,184,463,176,21,20,327,34,627,334,-4,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,949,15.817,481,183,470,175,21,20,331,33,631,333,4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,950,15.833,483,183,473,174,21,20,333,33,633,333,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,951,15.85,485,183,475,174,21,20,335,33,635,333,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,952,15.867,484,182,474,173,21,20,334,32,634,332,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,953,15.883,483,181,473,172,21,20,333,31,633,331,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,954,15.9,479,182,467,173,21,20,329,32,629,332,-4,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,955,15.917,483,182,472,172,21,20,333,32,633,332,4,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,956,15.933,483,182,473,172,21,20,333,32,633,332,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,957,15.95,481,181,470,171,21,20,331,31,631,331,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,958,15.967,480,181,468,171,21,20,330,31,630,331,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,959,15.983,482,181,471,171,21,20,332,31,632,331,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,960,16.0,482,181,471,171,21,20,332,31,632,331,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,961,16.017,480,181,469,171,21,20,330,31,630,331,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,962,16.033,478,186,468,177,21,20,328,36,628,336,-2,5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,963,16.05,479,185,467,177,21,20,329,35,629,335,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,964,16.067,479,185,468,177,21,20,329,35,629,335,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,965,16.083,478,186,466,178,21,20,328,36,628,336,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,966,16.1,478,186,466,178,21,20,328,36,628,336,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,967,16.117,479,186,467,178,21,20,329,36,629,336,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,968,16.133,473,188,459,180,21,20,323,38,623,338,-6,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,969,16.15,475,188,462,180,21,20,325,38,625,338,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,970,16.167,477,187,467,178,21,20,327,37,627,337,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,971,16.183,478,187,467,179,21,20,328,37,628,337,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,972,16.2,478,188,467,180,21,20,328,38,628,338,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,973,16.217,476,189,463,182,21,20,326,39,626,339,-2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,974,16.233,476,188,464,181,21,20,326,38,626,338,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,975,16.25,476,188,464,181,21,20,326,38,626,338,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,976,16.267,478,189,466,182,21,20,328,39,628,339,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,977,16.283,477,188,465,181,21,20,327,38,627,338,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,978,16.3,477,189,465,182,21,20,327,39,627,339,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,979,16.317,477,189,466,181,21,20,327,39,627,339,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,980,16.333,476,189,464,182,21,20,326,39,626,339,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,981,16.35,477,190,466,183,21,20,327,40,627,340,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,982,16.367,477,190,466,183,21,20,327,40,627,340,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,983,16.383,476,188,466,179,21,20,326,38,626,338,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,984,16.4,476,188,466,179,21,20,326,38,626,338,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,985,16.417,477,187,466,179,21,20,327,37,627,337,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,986,16.433,477,187,466,179,21,20,327,37,627,337,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,987,16.45,479,188,468,180,21,20,329,38,629,338,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,988,16.467,479,189,468,181,21,20,329,39,629,339,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,989,16.483,479,189,469,181,21,20,329,39,629,339,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,990,16.5,478,190,468,183,21,20,328,40,628,340,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,991,16.517,480,191,470,184,21,20,330,41,630,341,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,992,16.533,479,191,469,184,21,20,329,41,629,341,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,993,16.55,478,190,467,183,21,20,328,40,628,340,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,994,16.567,474,189,465,180,21,20,324,39,624,339,-4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,995,16.583,476,189,464,181,21,20,326,39,626,339,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,996,16.6,475,189,464,181,21,20,325,39,625,339,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,997,16.617,477,189,466,181,21,20,327,39,627,339,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,998,16.633,476,190,465,182,21,20,326,40,626,340,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,999,16.65,476,191,465,183,21,20,326,41,626,341,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1000,16.667,478,191,468,183,21,20,328,41,628,341,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1001,16.683,475,191,464,183,21,20,325,41,625,341,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1002,16.7,478,191,468,184,21,20,328,41,628,341,3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1003,16.717,477,191,466,184,21,20,327,41,627,341,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1004,16.733,477,191,466,184,21,20,327,41,627,341,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1005,16.75,476,193,465,186,21,20,326,43,626,343,-1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1006,16.767,477,193,467,186,21,20,327,43,627,343,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1007,16.783,473,190,463,181,21,20,323,40,623,340,-4,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1008,16.8,474,190,463,182,21,20,324,40,624,340,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1009,16.817,474,191,463,183,21,20,324,41,624,341,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1010,16.833,474,192,462,184,21,20,324,42,624,342,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1011,16.85,474,192,462,185,21,20,324,42,624,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1012,16.867,473,192,461,185,21,20,323,42,623,342,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1013,16.883,471,192,459,185,21,20,321,42,621,342,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1014,16.9,473,193,462,186,21,20,323,43,623,343,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1015,16.917,473,193,461,186,21,20,323,43,623,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1016,16.933,473,193,461,186,21,20,323,43,623,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1017,16.95,473,194,462,187,21,20,323,44,623,344,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1018,16.967,473,195,462,188,21,20,323,45,623,345,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1019,16.983,473,195,462,189,21,20,323,45,623,345,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1020,17.0,474,195,463,188,21,20,324,45,624,345,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1021,17.017,474,195,463,188,21,20,324,45,624,345,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1022,17.033,473,194,462,187,21,20,323,44,623,344,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1023,17.05,475,194,465,187,21,20,325,44,625,344,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1024,17.067,474,194,463,187,21,20,324,44,624,344,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1025,17.083,474,194,463,187,21,20,324,44,624,344,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1026,17.1,474,194,463,186,21,20,324,44,624,344,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1027,17.117,474,194,463,186,21,20,324,44,624,344,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1028,17.133,472,193,461,185,21,20,322,43,622,343,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1029,17.15,470,193,461,184,21,20,320,43,620,343,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1030,17.167,470,193,461,184,21,20,320,43,620,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1031,17.183,473,192,462,184,21,20,323,42,623,342,3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1032,17.2,473,192,462,184,21,20,323,42,623,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1033,17.217,473,192,462,184,21,20,323,42,623,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1034,17.233,473,192,463,184,21,20,323,42,623,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1035,17.25,470,192,458,183,21,20,320,42,620,342,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1036,17.267,471,192,459,184,21,20,321,42,621,342,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1037,17.283,469,192,457,183,21,20,319,42,619,342,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1038,17.3,466,192,453,183,21,20,316,42,616,342,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1039,17.317,468,192,456,183,21,20,318,42,618,342,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1040,17.333,468,193,455,184,21,20,318,43,618,343,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1041,17.35,468,192,455,183,21,20,318,42,618,342,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1042,17.367,467,192,455,183,21,20,317,42,617,342,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1043,17.383,469,192,457,183,21,20,319,42,619,342,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1044,17.4,470,191,458,182,21,20,320,41,620,341,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1045,17.417,467,192,455,183,21,20,317,42,617,342,-3,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1046,17.433,467,192,454,183,21,20,317,42,617,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1047,17.45,466,192,453,183,21,20,316,42,616,342,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1048,17.467,466,192,453,183,21,20,316,42,616,342,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1049,17.483,464,192,451,183,21,20,314,42,614,342,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1050,17.5,468,195,458,186,21,20,318,45,618,345,4,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1051,17.517,471,195,461,187,21,20,321,45,621,345,3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1052,17.533,467,195,458,186,21,20,317,45,617,345,-4,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1053,17.55,468,194,457,186,21,20,318,44,618,344,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1054,17.567,468,194,457,186,21,20,318,44,618,344,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1055,17.583,469,194,458,186,21,20,319,44,619,344,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1056,17.6,468,194,457,186,21,20,318,44,618,344,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1057,17.617,467,194,455,186,21,20,317,44,617,344,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1058,17.633,466,193,454,184,21,20,316,43,616,343,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1059,17.65,467,194,455,185,21,20,317,44,617,344,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1060,17.667,467,195,455,186,21,20,317,45,617,345,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1061,17.683,467,194,455,185,21,20,317,44,617,344,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1062,17.7,467,193,456,183,21,20,317,43,617,343,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1063,17.717,466,193,454,183,21,20,316,43,616,343,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1064,17.733,467,193,456,183,21,20,317,43,617,343,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1065,17.75,467,193,455,183,21,20,317,43,617,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1066,17.767,465,193,452,183,21,20,315,43,615,343,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1067,17.783,465,193,453,183,21,20,315,43,615,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1068,17.8,465,192,453,182,21,20,315,42,615,342,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1069,17.817,465,193,453,183,21,20,315,43,615,343,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1070,17.833,465,193,453,183,21,20,315,43,615,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1071,17.85,465,193,453,183,21,20,315,43,615,343,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1072,17.867,464,193,452,183,21,20,314,43,614,343,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1073,17.883,465,197,456,188,21,20,315,47,615,347,1,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1074,17.9,460,198,446,190,21,20,310,48,610,348,-5,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1075,17.917,462,198,449,190,21,20,312,48,612,348,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1076,17.933,461,197,448,189,21,20,311,47,611,347,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1077,17.95,466,198,454,190,21,20,316,48,616,348,5,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1078,17.967,465,197,453,189,21,20,315,47,615,347,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1079,17.983,467,197,456,188,21,20,317,47,617,347,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1080,18.0,465,197,453,188,21,20,315,47,615,347,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1081,18.017,464,197,452,189,21,20,314,47,614,347,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1082,18.033,463,197,451,189,21,20,313,47,613,347,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1083,18.05,465,199,453,191,21,20,315,49,615,349,2,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1084,18.067,467,199,456,191,21,20,317,49,617,349,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1085,18.083,467,199,456,191,21,20,317,49,617,349,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1086,18.1,464,199,453,191,21,20,314,49,614,349,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1087,18.117,465,199,454,191,21,20,315,49,615,349,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1088,18.133,463,200,451,192,21,20,313,50,613,350,-2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1089,18.15,464,200,452,192,21,20,314,50,614,350,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.18 AM.mp4,22,Mild Steel,1090,18.167,464,200,452,192,21,20,314,50,614,350,0,0,TRACKED
