video,video_index,material,split,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,crop_tip_x,crop_tip_y,roi_x1,roi_y1,roi_x2,roi_y2,crop_w,crop_h,laplacian_var,motion_score,tracking_status,category,crop_path
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,525,8.75,455,317,150,150,305,167,605,467,300,300,547.86,5.83,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000525.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,540,9.0,455,317,150,150,305,167,605,467,300,300,497.3,9.1,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000540.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,555,9.25,454,318,150,150,304,168,604,468,300,300,450.01,5.89,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000555.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,570,9.5,455,317,150,150,305,167,605,467,300,300,460.04,16.66,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000570.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,585,9.75,457,320,150,150,307,170,607,470,300,300,462.01,8.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000585.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,600,10.0,458,322,150,150,308,172,608,472,300,300,950.17,7.55,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000600.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,615,10.25,457,320,150,150,307,170,607,470,300,300,401.83,6.85,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000615.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,630,10.5,457,320,150,150,307,170,607,470,300,300,357.43,10.33,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000630.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,645,10.75,456,319,150,150,306,169,606,469,300,300,348.15,11.53,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000645.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,660,11.0,458,319,150,150,308,169,608,469,300,300,361.63,9.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000660.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,675,11.25,458,319,150,150,308,169,608,469,300,300,347.11,8.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000675.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,690,11.5,459,319,150,150,309,169,609,469,300,300,348.64,7.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000690.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,705,11.75,460,319,150,150,310,169,610,469,300,300,361.75,5.97,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000705.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,720,12.0,460,318,150,150,310,168,610,468,300,300,351.05,5.4,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000720.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,735,12.25,459,317,150,150,309,167,609,467,300,300,335.37,7.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000735.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,750,12.5,460,317,150,150,310,167,610,467,300,300,376.31,6.42,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000750.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,765,12.75,461,319,150,150,311,169,611,469,300,300,317.65,6.71,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000765.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,780,13.0,462,319,150,150,312,169,612,469,300,300,306.75,5.3,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000780.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,795,13.25,456,317,150,150,306,167,606,467,300,300,360.24,20.64,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000795.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,810,13.5,457,317,150,150,307,167,607,467,300,300,345.41,5.44,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000810.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,825,13.75,455,316,150,150,305,166,605,466,300,300,374.84,6.59,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000825.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,840,14.0,455,315,150,150,305,165,605,465,300,300,430.84,6.72,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000840.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,855,14.25,455,316,150,150,305,166,605,466,300,300,324.08,6.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000855.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,870,14.5,455,316,150,150,305,166,605,466,300,300,368.41,5.55,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000870.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,885,14.75,455,316,150,150,305,166,605,466,300,300,317.47,7.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000885.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,900,15.0,455,316,150,150,305,166,605,466,300,300,661.15,5.78,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000900.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,915,15.25,455,316,150,150,305,166,605,466,300,300,362.68,7.52,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000915.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,930,15.5,456,316,150,150,306,166,606,466,300,300,322.56,5.96,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000930.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,945,15.75,456,315,150,150,306,165,606,465,300,300,307.26,6.15,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000945.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,960,16.0,456,316,150,150,306,166,606,466,300,300,324.59,6.35,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000960.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,975,16.25,456,316,150,150,306,166,606,466,300,300,343.66,8.95,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000975.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,990,16.5,456,316,150,150,306,166,606,466,300,300,349.18,5.85,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_000990.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1005,16.75,456,316,150,150,306,166,606,466,300,300,352.0,3.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001005.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1020,17.0,456,316,150,150,306,166,606,466,300,300,336.61,4.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001020.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1035,17.25,456,316,150,150,306,166,606,466,300,300,341.92,6.21,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001035.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1050,17.5,455,316,150,150,305,166,605,466,300,300,342.54,5.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001050.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1065,17.75,454,316,150,150,304,166,604,466,300,300,343.91,5.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001065.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1080,18.0,453,316,150,150,303,166,603,466,300,300,317.37,4.92,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001080.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1095,18.25,453,316,150,150,303,166,603,466,300,300,350.56,4.51,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001095.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1110,18.5,452,315,150,150,302,165,602,465,300,300,327.42,5.18,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001110.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1125,18.75,458,317,150,150,308,167,608,467,300,300,349.8,17.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001125.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1140,19.0,458,317,150,150,308,167,608,467,300,300,322.04,8.26,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001140.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1155,19.25,459,316,150,150,309,166,609,466,300,300,324.64,5.37,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001155.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1170,19.5,460,315,150,150,310,165,610,465,300,300,399.79,6.6,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001170.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1185,19.75,460,315,150,150,310,165,610,465,300,300,370.73,7.91,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001185.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1200,20.0,460,314,150,150,310,164,610,464,300,300,698.1,6.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001200.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1215,20.25,460,314,150,150,310,164,610,464,300,300,379.19,4.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001215.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1230,20.5,457,317,150,150,307,167,607,467,300,300,331.69,17.33,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001230.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1245,20.75,456,318,150,150,306,168,606,468,300,300,333.22,5.83,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001245.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1260,21.0,455,317,150,150,305,167,605,467,300,300,385.45,5.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001260.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1275,21.25,453,315,150,150,303,165,603,465,300,300,300.75,6.43,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001275.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1290,21.5,453,315,150,150,303,165,603,465,300,300,332.26,6.43,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001290.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1305,21.75,453,315,150,150,303,165,603,465,300,300,316.2,5.01,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001305.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1320,22.0,453,316,150,150,303,166,603,466,300,300,289.14,7.39,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001320.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1335,22.25,453,315,150,150,303,165,603,465,300,300,343.92,5.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001335.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1350,22.5,453,316,150,150,303,166,603,466,300,300,309.47,9.28,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001350.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1365,22.75,454,315,150,150,304,165,604,465,300,300,329.91,6.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001365.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1380,23.0,454,315,150,150,304,165,604,465,300,300,297.74,6.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001380.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1395,23.25,454,314,150,150,304,164,604,464,300,300,310.34,5.19,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001395.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1410,23.5,455,314,150,150,305,164,605,464,300,300,326.0,5.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001410.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1425,23.75,453,314,150,150,303,164,603,464,300,300,337.16,7.96,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001425.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1440,24.0,453,312,150,150,303,162,603,462,300,300,322.02,8.85,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001440.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1455,24.25,453,313,150,150,303,163,603,463,300,300,307.74,6.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001455.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1470,24.5,453,314,150,150,303,164,603,464,300,300,328.03,6.73,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001470.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1485,24.75,453,314,150,150,303,164,603,464,300,300,315.88,7.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001485.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1500,25.0,454,313,150,150,304,163,604,463,300,300,561.25,12.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001500.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1515,25.25,448,312,150,150,298,162,598,462,300,300,282.49,22.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001515.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1530,25.5,450,312,150,150,300,162,600,462,300,300,308.17,7.51,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001530.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1545,25.75,449,311,150,150,299,161,599,461,300,300,275.81,7.65,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001545.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1560,26.0,449,311,150,150,299,161,599,461,300,300,278.82,9.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001560.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1575,26.25,448,310,150,150,298,160,598,460,300,300,251.76,8.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001575.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1590,26.5,446,310,150,150,296,160,596,460,300,300,224.58,13.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001590.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1605,26.75,445,309,150,150,295,159,595,459,300,300,231.71,10.41,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001605.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1620,27.0,445,310,150,150,295,160,595,460,300,300,235.81,9.98,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001620.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1635,27.25,442,311,150,150,292,161,592,461,300,300,233.63,10.43,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001635.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1650,27.5,442,309,150,150,292,159,592,459,300,300,245.74,13.05,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001650.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1665,27.75,444,309,150,150,294,159,594,459,300,300,246.41,15.08,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001665.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1680,28.0,445,310,150,150,295,160,595,460,300,300,261.18,6.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001680.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1695,28.25,446,310,150,150,296,160,596,460,300,300,213.01,9.38,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001695.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1710,28.5,445,310,150,150,295,160,595,460,300,300,216.18,13.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001710.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1725,28.75,442,308,150,150,292,158,592,458,300,300,251.59,15.61,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001725.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1740,29.0,442,308,150,150,292,158,592,458,300,300,233.48,6.24,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001740.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1755,29.25,441,307,150,150,291,157,591,457,300,300,240.86,11.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001755.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1770,29.5,441,308,150,150,291,158,591,458,300,300,267.7,8.96,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001770.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1785,29.75,441,307,150,150,291,157,591,457,300,300,199.38,17.71,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001785.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1800,30.0,440,307,150,150,290,157,590,457,300,300,443.35,7.34,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001800.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1815,30.25,440,306,150,150,290,156,590,456,300,300,218.66,7.66,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001815.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1830,30.5,439,306,150,150,289,156,589,456,300,300,244.86,6.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001830.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1845,30.75,440,306,150,150,290,156,590,456,300,300,212.17,9.05,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001845.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1860,31.0,439,306,150,150,289,156,589,456,300,300,230.07,9.02,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001860.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1875,31.25,439,304,150,150,289,154,589,454,300,300,239.11,4.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001875.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1890,31.5,437,302,150,150,287,152,587,452,300,300,202.51,7.3,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001890.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1905,31.75,437,305,150,150,287,155,587,455,300,300,232.04,20.2,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001905.jpg
WhatsApp Video 2026-08-11 at 6.55.20 AM (1).mp4,24,Mild Steel,train,1920,32.0,441,302,150,150,291,152,591,452,300,300,260.58,15.21,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.20_AM_(1)/crop_001920.jpg
